"","LID","License Number","License Type","Status","Licensee","Premises","Premises Address","Premises Mailing Address","Premises Owner","Premises Manager","County","Municipality","Last Issue Date","Expiration Date","lon","lat"
"1269","117824","R6621","Restaurant (Liquor)","Active","SHAKA RESTAURANT MANAGEMENT LLC","SHAKA RESTAURANT MANAGEMENT LLC","145 BAKERY SQ BLVD, PITTSBURGH PA 15206","145 BAKERY SQ BLVD, PITTSBURGH PA 15206","BAKERY SQUARE RETAIL LP","HOA S LE","Allegheny County","Pittsburgh","May 5,2025","May 31,2026",-79.9167817,40.4565762
"1270","114288","R3413","Restaurant (Liquor)","Active","CBOCS PENNSYLVANIA LLC","CRACKER BARREL OLD COUNTRY STORE","200 DAVIS BLVD, PITTSBURGH PA 15275-1215","200 DAVIS BLVD, PITTSBURGH PA 15275-1215","MONTOUR CHURCH ROAD LP","MATTHEW R MCCOLLUM","Allegheny County","North Fayette Twp","Mar 21,2025","May 31,2026",-80.1733976,40.4498725
"1271","120595","R6447","Restaurant (Liquor)","Active","VIVA LA VIDA RESTAURANT LLC","VIVA LA VIDA MEXICAN BAR & GRILL","1141 FREEPORT RD, PITTSBURGH PA 15238-3103","1141 FREEPORT RD, PITTSBURGH PA 15238-3103","ALEXANDER D CONDRON, DREW LTD, SIMONNE KOTT REVOCABLE TRUST","LUIS A GIL-CHACON","Allegheny County","Ohara Twp","May 23,2025","May 31,2026",-79.8809619,40.4884107
"1272","129693","R12555","Restaurant (Liquor)","Active","BRUNNER'S PUB LLC","BRUNNER'S PUB LLC","155 PEARL ST, PITTSBURGH PA 15224-1552","155 PEARL ST, PITTSBURGH PA 15224-1552","LINDA J KABAY","LINDA J KABAY","Allegheny County","Pittsburgh","Jun 2,2025","May 31,2026",-79.9483024,40.4640627
"1273","72968","R16478","Restaurant (Liquor)","Active","BLEND PITTSBURGH LLC","BLEND BAR WITH DAVIDOFF CIGARS","436 7TH AVE, PITTSBURGH PA 15219-1826","15950  N DALLAS PKY STE 400, DALLAS TX 75248",NA,"JORDAN T DAVIS","Allegheny County","Pittsburgh","Mar 11,2025","May 31,2026",-79.9956257,40.4420849
"1274","105326","R5590","Restaurant (Liquor)","Active","MOORE SQUARED LLC","PIG BAR","3431-3433 SPRING GARDEN RD, PITTSBURGH PA 15212-1139","3039 THORN DR, PITTSBURGH PA 15212","GUY SCHUTZEUS","DAVID W MOORE","Allegheny County","Reserve Twp","Mar 3,2025","May 31,2026",-79.9962584,40.4823746
"1275","29137","R4707","Restaurant (Liquor)","Active","RSG, INC.","ROLAND'S RESTAURANT","1816, 1902-1904 PENN AVE 1900 PENN AVE, 2ND FL, PITTSBURGH PA 15222-4416","1816, 1902-1904 PENN AVE 1900 PENN AVE, 2ND FL, PITTSBURGH PA 15222-4416",NA,"PAUL CARROZZI","Allegheny County","Pittsburgh","Mar 4,2025","May 31,2026",-79.9845556,40.4507103
"1276","70096","R18601","Restaurant (Liquor)","Active","MT DINING ENTERPRISES LLC","MT DINING ENTERPRISES LLC","3024 WEST LIBERTY AVE, PITTSBURGH PA 15216","3024 WEST LIBERTY AVE, PITTSBURGH PA 15216",NA,"METODI HARLAMBIEV","Allegheny County","Dormont","Mar 4,2025","May 31,2026",-80.0374464,40.3928321
"1277","104455","R8194","Restaurant (Liquor)","Active","ORBIS CAPULUS LLC","ORBIS CAFFE","673-675 WASHINGTON RD, PITTSBURGH PA 15228","675 WASHINGTON RD, PITTSBURGH PA 15228-1902","JOSEPH W KUSHNER","CLARA B SCHUTTE","Allegheny County","Mt Lebanon Twp","May 28,2025","May 31,2026",-80.0440901,40.3811058
"1278","54679","R16694","Restaurant (Liquor)","Active","J. L. STEWART TOO, INC.","STEWART'S TOO","9755 SALTSBURG RD PLUM, PITTSBURGH PA 15239-2125","9755 SALTSBURG RD PLUM, PITTSBURGH PA 15239-2125",NA,"ALAINA STEWART","Allegheny County","Plum","Mar 25,2025","May 31,2026",-79.7146675,40.4855538
"1279","73205","R7361","Restaurant (Liquor)","Active","FOGO DE CHAO CHURRASCARIA (PITTSBURGH) LLC","FOGO DE CHAO CHURRASCARIA","525 SMITHFIELD ST, PITTSBURGH PA 15222","15950  N DALLAS PKY STE 400, DALLAS TX 75248",NA,"JACOB Powell-Lewis DRAGON","Allegheny County","Pittsburgh","Mar 18,2025","May 31,2026",-79.9987274,40.4408181
"1280","80802","R10439","Restaurant (Liquor)","Active","MAIN STREET BAR & BILLIARDS LLC","MAIN STREET BAR & BILLIARDS LLC","604 MAIN ST SHARPSBURG, PITTSBURGH PA 15215-2252","604 MAIN ST SHARPSBURG, PITTSBURGH PA 15215-2252","PATRICK F TIM","CHARLES BECHER","Allegheny County","Sharpsburg","Mar 11,2025","May 31,2026",-79.9356873,40.4948456
"1281","26312","R15609","Restaurant (Liquor)","Active","C.G. STATH, INC.","AT THE PARK","5719-21 BRYANT ST, PITTSBURGH PA 15206","5719-21 BRYANT ST, PITTSBURGH PA 15206",NA,"CHRISTOPHER M RILEY","Allegheny County","Pittsburgh","Mar 4,2025","May 31,2026",-79.9209085,40.4763523
"1282","91218","R8781","Restaurant (Liquor)","Active","THE VANDAL LLC","THE VANDAL","4306 BUTLER ST, PITTSBURGH PA 15201-3010","4306 BUTLER ST, PITTSBURGH PA 15201-3010","WILLIAM SLAGEL","JOSEPH HILTY","Allegheny County","Pittsburgh","Apr 30,2025","May 31,2026",-79.9599803,40.4707955
"1283","119847","R16511","Restaurant (Liquor)","Active","LIT CIGAR AND HOOKAH LOUNGE CORPORATION","LIT CIGAR AND HOOKAH LOUNGE CORPORATION","6525 HAMILTON AVE, PITTSBURGH PA 15206-4127","20 DUNRAEY CT, CHESWICK PA 15024-9750","6525 HAMILTON CORPORATION","YEZMEYN W CHAUDHRY","Allegheny County","Pittsburgh","Feb 26,2025","May 31,2026",-79.9133039,40.4590332
"1284","20828","R20161","Restaurant (Liquor)","Active","SESAME INN, INC.","SESAME INN","704 WASHINGTON RD , PITTSBURGH PA 15228-2001","704 WASHINGTON RD , PITTSBURGH PA 15228-2001",NA,"GEORGE Y LEE","Allegheny County","Mt Lebanon Twp","Feb 7,2025","May 31,2026",-80.0450877,40.380122
"1285","116205","R14396","Restaurant (Liquor)","Active","P TOWN BLOOMFIELD LLC","P TOWN","4740 BAUM BLVD, PITTSBURGH PA 15213-1323","4740 BAUM BLVD, PITTSBURGH PA 15213-1323","N & G PARTNERSHIP","KUANG H ZHANG","Allegheny County","Pittsburgh","Mar 3,2025","May 31,2026",-79.9487275,40.4536491
"1286","39714","R7309","Restaurant (Liquor)","Active","NANNERS, INC.","REAL LUCK CAFE","1519 PENN AVE, PITTSBURGH PA 15222-4324","1519 PENN AVE, PITTSBURGH PA 15222-4324",NA,"MELISSA HOEY","Allegheny County","Pittsburgh","Apr 3,2025","May 31,2026",-79.9882282,40.4487223
"1287","115057","R9","Restaurant (Liquor)","Active","ASIAN 168, LLC","NOVO","1931 SMALLMAN ST, PITTSBURGH PA 15222-","1931 SMALLMAN ST, PITTSBURGH PA 15222-","PRODUCE TERMINAL HOLDINGS LLC","KAITLIN E FELLERS","Allegheny County","Pittsburgh","Apr 8,2025","May 31,2026",-79.9859215,40.451241
"1288","85964","R12518","Restaurant (Liquor)","Active","PIZZA PARMA PENN AVENUE, LLC","PIZZA PARMA","963 LIBERTY AV, PITTSBURGH PA 15222","217 S HIGHLAND AVE, PITTSBURGH PA 15206","TBA REALTY LLC","BARIS BUDAK","Allegheny County","Pittsburgh","Feb 10,2025","May 31,2026",-79.9957993,40.4437729
"1289","50050","R21115","Restaurant (Liquor)","Active","HARMAR FOOD ASSOCIATES, INC.","PRIMANTI BROTHERS","6 ANCHOR DR, PITTSBURGH PA 15238-1373","6 ANCHOR DR, PITTSBURGH PA 15238-1373",NA,"MICHELLE T DEAK","Allegheny County","Harmar Twp","Jun 3,2025","May 31,2026",-79.839017,40.5390281
"1290","47852","R4092","Restaurant (Liquor)","Active","TRIPLE S TAVERN INC","TRIPLE S TAVERN INC","914 BROWNSVILLE RD, PITTSBURGH PA 15210-2350","914 BROWNSVILLE RD, PITTSBURGH PA 15210-2350",NA,"HARRY SCHNEIDER","Allegheny County","Pittsburgh","Mar 19,2025","May 31,2026",-79.9920984,40.4072026
"1291","27824","R10325","Restaurant (Liquor)","Active","FIFI'S, INC.","FIFI'S, INC.","1506 5TH AVE, PITTSBURGH PA 15219-5106","1506 5TH AVE, PITTSBURGH PA 15219-5106",NA,"ANNA GULLI","Allegheny County","Pittsburgh","Mar 20,2025","May 31,2026",-79.984828,40.4383094
"1292","50121","R6680","Restaurant (Liquor)","Active","DUDE'S PLACE, INC.","DUDE'S PLACE","205 BOGGS AVE, PITTSBURGH PA 15211-2015","205 BOGGS AVE, PITTSBURGH PA 15211-2015",NA,"JOHN LUTZ","Allegheny County","Pittsburgh","Mar 14,2025","May 31,2026",-80.0076425,40.4261164
"1293","62366","R98","Restaurant (Liquor)","Active","PINO'S MERCATO, INC.","PINO'S MERCATO, INC.","6736-6738 REYNOLDS ST, PITTSBURGH PA 15206-4512","6736-6738 REYNOLDS ST, PITTSBURGH PA 15206-4512","JOSEPH M & JENNIFER MICO","JOSEPH MICO","Allegheny County","Pittsburgh","Mar 19,2025","May 31,2026",-79.9145282,40.4503401
"1294","115541","R8757","Restaurant (Liquor)","Active","NS PUB INC","LEFTY'S NORTHSIDE","900-902 WESTERN AVE, PITTSBURGH PA 15233-1718","900-902 WESTERN AVE, PITTSBURGH PA 15233-1718","URBAN LANDMARKS ASSOCIATES LLC","RICHARD J KRIST JR","Allegheny County","Pittsburgh","Mar 11,2025","May 31,2026",-80.0167679,40.4520412
"1295","114465","R3574","Restaurant (Liquor)","Active","BACON15219 LLC","BACON 15219","1027 FIFTH AVE, PITTSBURGH PA 15219","209 E HARBISON RD, PITTSBURGH PA 15205-9679","SPORTS AND EXHIBITION AUTHORITY OF PITTSBURGH & ALLEGHENY COUNTY","CAMERON G STRAWN","Allegheny County","Pittsburgh","Apr 16,2025","May 31,2026",-79.9898587,40.4389817
"1296","94539","R19325","Restaurant (Liquor)","Safekeeping","SPEEDWAY LLC","SPEEDWAY #2903","4311 STEUBENVILLE PIKE, PITTSBURGH PA 15205","4311 STEUBENVILLE PIKE, PITTSBURGH PA 15205","SPEEDWAY LLC","JUDITH A BORDT","Allegheny County","Robinson Twp","May 27,2025","May 31,2026",-80.0927759,40.4402177
"1297","13620","R9145","Restaurant (Liquor)","Safekeeping","JAMES MULLIN","MULLIN'S CAFE","876 PROGRESS ST, PITTSBURGH PA 15212-5930","876 PROGRESS ST, PITTSBURGH PA 15212-5930","THE BUNCHER COMPANY","KIM MULLIN","Allegheny County","Pittsburgh","May 21,2025","May 31,2026",-79.9937366,40.452628
"1298","105183","R2550","Restaurant (Liquor)","Safekeeping","JUNGLELAND TAVERN COMPANY","PARK HOUSE","403 E OHIO ST, PITTSBURGH PA 15212-5514","403 E OHIO ST, PITTSBURGH PA 15212-5514","Hungry Heart Investments, LLC","MICHELLE M LYNCH","Allegheny County","Pittsburgh","Mar 21,2025","May 31,2026",-80.0013704,40.4531645
"1299","129737","R7445","Restaurant (Liquor)","Safekeeping","TITUSZ LLC","TITUSZ LLC","4129 BUTLER ST, PITTSBURGH PA 15201","4129 BUTLER ST, PITTSBURGH PA 15201","MOE BROTHERS LLC","CSILLA M THACKRAY","Allegheny County","Pittsburgh","Jun 5,2025","May 31,2026",-79.9608647,40.470242
"1300","118257","R9693","Restaurant (Liquor)","Safekeeping","SOUTH SHORE DISTILLING LLC","SOUTH SHORE DISTILLING LLC","59 S 2ND ST, PITTSBURGH PA 15219-1102","59 S 2ND ST, PITTSBURGH PA 15219-1102","129 MCKEAN STREET LLC",NA,"Allegheny County","Pittsburgh","Mar 19,2025","May 31,2026",-79.9988539,40.4309078
"1301","129079","E4731","Eating Place Retail Dispenser (Malt)","Pending","BEER BUZZ LLC","BEER BUZZ LLC","225 SHILOH ST, PITTSBURGH PA 15211-1623","225 SHILOH ST, PITTSBURGH PA 15211-1623",NA,NA,"Allegheny County","Pittsburgh",NA,"May 31,2025",-80.0071584,40.4298469
"1302","120845","R9652","Restaurant (Liquor)","Pending","GAMES N AXES LLC","GAMES N AXES LLC","2010 JOSEPHINE ST, PITTSBURGH PA 15203","2010 JOSEPHINE ST, PITTSBURGH PA 15203",NA,NA,"Allegheny County","Pittsburgh",NA,"May 31,2025",-79.9779682,40.424816
"1303","8","AE7","Alcohol Tax-Exempt","Active","UPMC PRESBYTERIAN SHADYSIDE CLB","UPMC PRESBYTERIAN SHADYSIDE CLB","3477 EULER WAY, PITTSBURGH PA 15237","3477 EULER WAY, PITTSBURGH PA 15237",NA,NA,"Allegheny County","Pittsburgh","Sep 10,2024","Dec 31,2028",-79.9603252,40.4398335
"1304","23","AE33","Alcohol Tax-Exempt","Active","MAGEE-WOMENS HOSPITAL","MAGEE-WOMENS HOSPITAL","FORBES & HALKET ST, PITTSBURGH PA 15213","FORBES & HALKET ST, PITTSBURGH PA 15213",NA,NA,"Allegheny County","Pittsburgh","Sep 10,2024","Dec 31,2028",NA,NA
"1305","32529","AE768","Alcohol Tax-Exempt","Active","DUQUESNE UNIVERSITY SCHOOL OF PHARMACY","DUQUESNE UNIVERSITY SCHOOL OF PHARMACY","MELLON HALL 913 BLUFF ST, PITTSBURGH PA 15282","MELLON HALL 913 BLUFF ST, PITTSBURGH PA 15282",NA,NA,"Allegheny County","Pittsburgh","Sep 17,2024","Dec 31,2028",-79.9914842,40.4356113
"1306","133","AE256","Alcohol Tax-Exempt","Active","ALLEGHENY GENERAL HOSPITAL PHARMACY DEPT.","ALLEGHENY GENERAL HOSPITAL PHARMACY DEPT.","320 E NORTH AVE, PITTSBURGH PA 15212-4772","320 E NORTH AVE, PITTSBURGH PA 15212-4772",NA,NA,"Allegheny County","Pittsburgh","Oct 3,2024","Dec 31,2028",-80.0037292,40.4569923
"1307","91935","C53449","Club (Liquor)","Safekeeping","IRISH CATHOLIC SPORTSMENS CLUB INC","IRISH CATHOLIC SPORTSMENS CLUB","2700 BROWNSVILLE RD, PITTSBURGH PA 15227","252 REVO RD, PITTSBURGH PA 15236","JOHN J & BEVERLY VARNEY","PAUL R CHALMERS","Allegheny County","Pittsburgh","May 30,2025","May 31,2026",-79.9780873,40.3843396
"1308","92639","D1387","Distributor (Malt)","Active","AR INVESTMENT LLC","AR INVESTMENT LLC","1019 BROOKLINE BLVD, PITTSBURGH PA 15226-2201","1019 BROOKLINE BLVD, PITTSBURGH PA 15226-2201","OM SAI ENTERPRISES LLC","JANHVI N AMIN","Allegheny County","Pittsburgh","Feb 10,2025","May 31,2026",-80.0169414,40.392131
"1309","116976","G54597","Brewery","Active","JACKWORTH GINGER BEER LLC","JACKWORTH GINGER BEER","6615 HAMILTON AVE, PITTSBURGH PA 15206-4129","6821 THOMAS BLVD APT #5, PITTSBURGH PA 15208-2356","REILING MANUFACTURING COMPANY","JACKWORTH P SMITH","Allegheny County","Pittsburgh","Jan 28,2025","Dec 31,2025",-79.9101451,40.4578915
"1310","100610","GA43818","Grain Alcohol","Active","JESSE ROSS","JESSE ROSS","3115 PERRYSVILLE AVE, PITTSBURGH PA 15214","3115 PERRYSVILLE AVE, PITTSBURGH PA 15214",NA,NA,"Allegheny County","Pittsburgh","Oct 15,2019",NA,-80.0123788,40.4780563
"1311","101264","GA44092","Grain Alcohol","Active","BARBARA KAY BUTLER","BARBARA KAY BUTLER","524 LYNDHURST AVE, PITTSBURGH PA 15216","524 LYNDHURST AVE, PITTSBURGH PA 15216",NA,NA,"Allegheny County","Mt Lebanon Twp","Nov 21,2019",NA,-80.0513128,40.3917792
"1312","115343","GA52567","Grain Alcohol","Active","TRAVIS BASSETT","TRAVIS BASSETT","18 WISTERIA DR, PITTSBURGH PA 15235","18 WISTERIA DR, PITTSBURGH PA 15235",NA,NA,"Allegheny County","Penn Hills Twp","Jan 12,2023","Dec 31,2028",-79.829415,40.478677
"1313","96639","GA40925","Grain Alcohol","Active","BRUCE EVEY","BRUCE EVEY","1018 HASTIE RD, PITTSBURGH PA 15234","1018 HASTIE RD, PITTSBURGH PA 15234",NA,NA,"Allegheny County","Castle Shannon","Mar 5,2019",NA,-80.0333946,40.3558084
"1314","126469","GS59618","Brewery Storage","Active","DANCING GNOME LLC","DANCING GNOME","1715 5TH AVE, PITTSBURGH PA 15219","925 MAIN ST, PITTSBURGH PA 15215-2301","1709 FIFTH LLC","BRADEN L WALTER JR","Allegheny County","Pittsburgh","Nov 13,2024","Dec 31,2025",-79.9819186,40.4385415
"1315","129586","GS60997","Brewery Storage","Active","PITTSBURGH BRAU LLC","PITTSBURGH BRAU LLC","2706 S WATER ST, PITTSBURGH PA 15203-2383","2706 S WATER ST, PITTSBURGH PA 15203-2383","URBAN REDEVELOPMENT AUTHORITY OF PITTSBURGH","CHRISTOPHER SOLIS","Allegheny County","Pittsburgh","Apr 29,2025","Dec 31,2025",-79.964606,40.428236
"1316","73059","H6531","Hotel (Liquor)","Active","CONCORD HOSPITALITY ENTERPRISES COMPANY LLC","HAMPTON INN","5000 CAMPBELLS RUN RD, PITTSBURGH PA 15205-9709","15950  N DALLAS PKY STE 400, DALLAS TX 75248",NA,"CHEYENNE B ALBERT","Allegheny County","Robinson Twp","Feb 28,2025","May 31,2026",-80.1504031,40.4385892
"1317","68029","H3303","Hotel (Liquor)","Active","SHIRL THE PEARLS LLC","SHIRL THE PEARLS LLC","2407-09 WYLIE AVE, PITTSBURGH PA 15219-4529","2407-09 WYLIE AVE, PITTSBURGH PA 15219-4529",NA,"SHANDA HARRIS","Allegheny County","Pittsburgh","Apr 4,2025","May 31,2026",-79.9731423,40.447653
"1318","59200","ID3757","Importing Distributor (Malt)","Active","BELLEVUE BEER LLC","BELLEVUE BEER","4489 OHIO RIVER BLVD, PITTSBURGH PA 15202-3528","4489 OHIO RIVER BLVD, PITTSBURGH PA 15202-3528",NA,"JOSHUA J BRUBAKER","Allegheny County","Bellevue","Jun 2,2025","May 31,2026",-80.060945,40.4909155
"1319","103429","PV46052","Public Venue Restaurant","Active","COMPASS GROUP USA INC","PETERSEN EVENTS CENTER","3719 TERRACE ST, PITTSBURGH PA 15261-0001","2400 YORKMONT RD, CHARLOTTE NC 28217",NA,"STEVEN W SCHURR","Allegheny County","Pittsburgh","Mar 4,2025","May 31,2026",-79.9622857,40.4438654
"1320","70788","R13097","Restaurant (Liquor)","Active","BILLS PITTSBURGH LLC","BILLS PITTSBURGH LLC","1001 LIBERTY AVE, PITTSBURGH PA 15222-3714","1001 LIBERTY AVE, PITTSBURGH PA 15222-3714",NA,"LAWRENCE B BITTNER II","Allegheny County","Pittsburgh","Mar 6,2025","May 31,2026",-79.9945415,40.4440023
"1321","103803","R4698","Restaurant (Liquor)","Active","MOD OPS LLC","SHILOH GASTRO","123 SHILOH ST, PITTSBURGH PA 15211-1621","123 SHILOH ST, PITTSBURGH PA 15211-1621","JMM REAL ESTATE LLC","EUGENE D MANGRUM","Allegheny County","Pittsburgh","Apr 9,2025","May 31,2026",-80.0070055,40.4309175
"1322","55346","R12854","Restaurant (Liquor)","Active","GMR RESTAURANTS OF PENNSYLVANIA LLC","THE OLIVE GARDEN ITLN RSTRNT #1675","1010 PITTSBURGH MILLS BLVD, TARENTUM PA 15084","1010 PITTSBURGH MILLS BLVD, TARENTUM PA 15084",NA,"TYLER  J WOLFE","Allegheny County","Frazer Twp","Apr 4,2025","May 31,2026",-79.7985959,40.570093
"1323","92066","R5348","Restaurant (Liquor)","Active","FUJIYA RAMEN LLC","FUJIYA RAMEN LLC","815 S AIKEN AVE, PITTSBURGH PA 15232-2209","815 S AIKEN AVE, PITTSBURGH PA 15232-2209","GD Trading Inc.","SHENGLING YU","Allegheny County","Pittsburgh","Apr 14,2025","May 31,2026",-79.9351521,40.4504837
"1324","81794","R1259","Restaurant (Liquor)","Active","YUZU KITCHEN INC","YUZU KITCHEN","409 WOOD ST, PITTSBURGH PA 15222-1816","409 WOOD ST, PITTSBURGH PA 15222-1816","LUXURY PROPERTY GROUP LLC","KAI GUO","Allegheny County","Pittsburgh","Mar 3,2025","May 31,2026",-80.0012885,40.439725
"1325","99343","R2778","Restaurant (Liquor)","Active","WOODS HOUSE LLC","WOODS HOUSE LLC","4604 MONONGAHELA ST, PITTSBURGH PA 15207","4604 MONONGAHELA ST, PITTSBURGH PA 15207","WOODS HOUSE LLC","KRISH Y PANDYA","Allegheny County","Pittsburgh","Mar 3,2025","May 31,2026",-79.9446141,40.4146961
"1326","47149","R12517","Restaurant (Liquor)","Active","LOUIS LARDO","LOUIS LARDO","4924 LIBERTY AVE, PITTSBURGH PA 15224-2109","4924 LIBERTY AVE, PITTSBURGH PA 15224-2109",NA,"STEVEN LARDO","Allegheny County","Pittsburgh","Mar 3,2025","May 31,2026",-79.9452176,40.4593718
"1327","87146","R37995","Restaurant (Liquor)","Active","INSOMNIA BANQUET HALL CORP","INSOMNIA BANQUET HALL CORP","810 BROOKLINE BLVD, PITTSBURGH PA 15226","810 BROOKLINE BLVD, PITTSBURGH PA 15226",NA,"LUIS G BERUMEN-CRUZ","Allegheny County","Pittsburgh","Mar 3,2025","May 31,2026",-80.0199098,40.3932498
"1328","73028","R20171","Restaurant (Liquor)","Active","PIZZA IS BELIEVING INC","CALIENTE PIZZA AND DRAFT HOUSE","329 CASTLE SHANNON BLVD, PITTSBURGH PA 15243-1403","5880 CENTRE AVE, PITTSBURGH PA 15206-3710",NA,"JAMES B DYKSTRA","Allegheny County","Mt Lebanon Twp","Apr 1,2025","May 31,2026",-80.0369081,40.3762655
"1329","66971","R10359","Restaurant (Liquor)","Active","BONEFISH GRILL LLC","BONEFISH GRILL","1835 WASHINGTON RD, PITTSBURGH PA 15241","1835 WASHINGTON RD, PITTSBURGH PA 15241",NA,"ERIC WALTER NELSON","Allegheny County","Upper St Clair Twp","Mar 3,2025","May 31,2026",-80.0563104,40.3452321
"1330","122322","R18429","Restaurant (Liquor)","Active","PARKS HOLDINGS INC","PENN HILLS BAR & GRILL","11507 FRANKSTOWN RD, PITTSBURGH PA 15235-3116","2928 WEBSTER  AVE, PITTSBURGH PA 15219","JJ EQUITY HOLDINGS LLC","RONNIKA J WRIGHT","Allegheny County","Penn Hills Twp","Apr 2,2025","May 31,2026",-79.8312899,40.4653011
"1331","86516","R12912","Restaurant (Liquor)","Active","APERICENA LLC","APERICENA LLC","100 SIENA DR STES 135 & 140, PITTSBURGH PA 15241-1355","100 SIENA DR STES 135 & 140, PITTSBURGH PA 15241-1355","1800 WASHINGTON ROAD ASSOCIATES LP","LAUREN T MCKEE","Allegheny County","Upper St Clair Twp","Jun 2,2025","May 31,2026",NA,NA
"1332","47342","R14314","Restaurant (Liquor)","Active","B T WOODLIPP LLC","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","6570 STEUBENVILLE PK, PITTSBURGH PA 15205","6570 STEUBENVILLE PK, PITTSBURGH PA 15205",NA,"THOMAS J MUSTA","Allegheny County","Robinson Twp","Mar 3,2025","May 31,2026",-80.1619152,40.4492718
"1333","40858","R348","Restaurant (Liquor)","Active","AMF BOWLING CENTERS INC","BOWLERO PITTSBURGH","2440 NOBLESTOWN RD, PITTSBURGH PA 15205-4150","2440 NOBLESTOWN RD, PITTSBURGH PA 15205-4150",NA,"GILBERT J GAUGLER JR","Allegheny County","Pittsburgh","Mar 4,2025","May 31,2026",-80.0583715,40.4277842
"1334","84938","R19843","Restaurant (Liquor)","Active","WORLD CLASS TAVERN LLC","WORLD CLASS TAVERN","625 LONG RD, PITTSBURGH PA 15235-4306","30 BLACK OAK DR, PITTSBURGH PA 15235","LINCOLN BOWLING CENTERS LLC","KERRI L TURNER","Allegheny County","Penn Hills Twp","May 20,2025","May 31,2026",-79.8376675,40.4536801
"1335","57836","R16537","Restaurant (Liquor)","Active","CAREYNINE INC","CAPPYS","5431 WALNUT ST, PITTSBURGH PA 15232-3213","5431 WALNUT ST, PITTSBURGH PA 15232-3213",NA,"BRYAN CAREY","Allegheny County","Pittsburgh","Apr 8,2025","May 31,2026",-79.9343786,40.4511087
"1336","90852","R5303","Restaurant (Liquor)","Active","SHI FU CORPORATION","MOLA RESTAURANT","6018 PENN AVE, PITTSBURGH PA 15206","6018 PENN AVE, PITTSBURGH PA 15206","WALNUT CAPITAL - PENN HIGHLAND, LP","ALEX TANG","Allegheny County","Pittsburgh","Apr 8,2025","May 31,2026",-79.9241554,40.460979
"1337","39114","R12862","Restaurant (Liquor)","Active","GSU, INC.","GOOSKI'S","3117 BRERETON ST, PITTSBURGH PA 15219-3707","3117 BRERETON ST, PITTSBURGH PA 15219-3707",NA,"MARK VISCO","Allegheny County","Pittsburgh","Apr 22,2025","May 31,2026",-79.9664901,40.4568417
"1338","108551","R3000","Restaurant (Liquor)","Active","COLC ENTERTAINMENT LLC","COLC ENTERTAINMENT LLC","814 MADISON AVE 1ST FL, PITTSBURGH PA 15212-4938","814 MADISON AVE 1ST FL, PITTSBURGH PA 15212-4938","COLC PROPERTIES, LLC","LORI A WINKLER","Allegheny County","Pittsburgh","May 28,2025","May 31,2026",-79.9970455,40.45527
"1339","51007","R12473","Restaurant (Liquor)","Active","DENISE & EARL'S, INC.","DENISE & EARL'S, INC.","7709 FRANKSTOWN AVE, PITTSBURGH PA 15208-1625","7709 FRANKSTOWN AVE, PITTSBURGH PA 15208-1625",NA,"DENISE M DURRETT","Allegheny County","Pittsburgh","May 12,2025","May 31,2026",-79.8876262,40.4556469
"1340","68354","R7811","Restaurant (Liquor)","Active","SLICE INDUSTRIES LLC","SLICE ON BROADWAY","2128 BROADWAY AVE, PITTSBURGH PA 15216-3134","2128 BROADWAY AVE, PITTSBURGH PA 15216-3134",NA,"TERESINA LUCIA LUNARDI","Allegheny County","Pittsburgh","Jun 2,2025","May 31,2026",-80.0304541,40.4041239
"1341","57647","R10220","Restaurant (Liquor)","Active","CAPITAL GRILLE HOLDINGS INC","THE CAPITAL GRILLE","301 5TH AVE THE SHOPPES AT PIATT PLACE, PITTSBURGH PA 15222-2402","301 5TH AVE THE SHOPPES AT PIATT PLACE, PITTSBURGH PA 15222-2402",NA,"NICKOLAS HICKTON","Allegheny County","Pittsburgh","Apr 7,2025","May 31,2026",-79.99971,40.4411163
"1342","55453","R12427","Restaurant (Liquor)","Active","MIRRIC ENTERTAINMENT, LLC","MIRRIC ENTERTAINMENT, LLC","100 WATERFRONT DR, PITTSBURGH PA 15222-4702","100 WATERFRONT DR, PITTSBURGH PA 15222-4702",NA,"RAYMOND B BITZER","Allegheny County","Pittsburgh","Mar 11,2025","May 31,2026",-79.977597,40.4633888
